N,P,K,temperature,humidity,ph,rainfall,label,label_encoded
0.7071428571428572,0.35714285714285715,0.15,0.37010685226870943,0.7696919855063603,0.466063418146545,0.9260011374295959,rice,0
0.5142857142857142,0.25,0.165,0.33253532180789946,0.7926615220703341,0.6356956723815451,0.8081221205180347,rice,0
0.5928571428571429,0.37857142857142856,0.2,0.4857876510814136,0.8079460104703061,0.368657648110942,0.8099599204584507,rice,0
0.6642857142857143,0.37857142857142856,0.165,0.33829557996026977,0.8109228291862188,0.5330431602901815,0.9316866378361162,rice,0
0.5,0.22142857142857142,0.185,0.3734709286312878,0.7754065494096496,0.5351907387077712,0.6544757214206767,rice,0
0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041046,0.8745354978249916,rice,0
0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,rice,0
0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.32503224197337477,0.6411444728827358,rice,0
0.6142857142857143,0.38571428571428573,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,rice,0
0.4928571428571429,0.29285714285714287,0.18,0.4251262757049832,0.7702401321139196,0.23441804419644707,0.872642595447478,rice,0
0.65,0.36428571428571427,0.16,0.419119590442869,0.7735402616057914,0.4445675653534686,0.8956122818654779,rice,0
0.4357142857142857,0.3357142857142857,0.18,0.46344633115871275,0.8123034184744057,0.5249613147265498,0.6631567445315664,rice,0
0.4785714285714286,0.2857142857142857,0.165,0.39891845470555604,0.7922259583851896,0.5902735247270382,0.8646568437558133,rice,0
0.5642857142857143,0.2642857142857143,0.16,0.46047105768404084,0.8000363579155829,0.47947187139147296,0.9893993874963665,rice,0
0.5571428571428572,0.2714285714285714,0.185,0.3586270785006321,0.8019375686782435,0.5876804700662583,0.6183193719372307,rice,0
0.5357142857142857,0.35,0.155,0.5012645894481945,0.8202054010504025,0.5472782068893215,0.8524562724237098,rice,0
0.6928571428571428,0.22142857142857142,0.2,0.38459378289146,0.7885868465135255,0.5340824959468198,0.9264198928869561,rice,0
0.4785714285714286,0.3,0.195,0.5137774036093357,0.7877380544712488,0.6786147254928548,0.9347736543619879,rice,0
0.5214285714285715,0.21428571428571427,0.165,0.46093603284856494,0.7899930096688791,0.23335547305975565,0.5954214483449002,rice,0
0.55,0.22142857142857142,0.16,0.5181884702224991,0.7839394559199626,0.4092132302792319,0.6264275509354796,rice,0
0.5785714285714286,0.2571428571428571,0.165,0.3974995305215839,0.8104012508016996,0.6250569568778974,0.649192723844644,rice,0
0.4857142857142857,0.37142857142857144,0.19,0.49535420397079166,0.7713345822010705,0.3424689020286238,0.5844934617565878,rice,0
0.5142857142857142,0.2857142857142857,0.15,0.4764472597728799,0.8012798906915928,0.35048762027706,0.6292326579079562,rice,0
0.4357142857142857,0.34285714285714286,0.19,0.5043801804406567,0.7792268559255169,0.44241124322810443,0.7298608232371149,rice,0
0.4785714285714286,0.2714285714285714,0.17,0.49406412321322435,0.824870127545692,0.38803816386885465,0.5983226078068953,rice,0
0.4785714285714286,0.37857142857142856,0.17,0.47222764293835245,0.7732468734291199,0.3030695419001413,0.718179375659194,rice,0
0.4714285714285714,0.39285714285714285,0.165,0.38049239622857767,0.8073873783310692,0.44598337248693876,0.7599285149092664,rice,0
0.5857142857142857,0.2714285714285714,0.165,0.4149375144066479,0.7836230805545775,0.2489505120005491,0.7979404096911548,rice,0
0.6,0.32142857142857145,0.195,0.4780583063358384,0.7833095045272834,0.3779882075805199,0.5835974106323488,rice,0
0.5785714285714286,0.34285714285714286,0.185,0.4261164019575223,0.7789858291479494,0.26018393088566794,0.7669951932870933,rice,0
0.65,0.32142857142857145,0.175,0.3443087203492953,0.8151309039293788,0.45995079911203224,0.7544955001874991,rice,0
0.6642857142857143,0.34285714285714286,0.165,0.519494129540484,0.7892328992621542,0.5543129587287339,0.9716875453261236,rice,0
0.6428571428571429,0.2785714285714286,0.165,0.43068862378678624,0.8122108624205505,0.6171342480398624,0.7939320884788352,rice,0
0.5785714285714286,0.2857142857142857,0.15,0.5079812259009711,0.7683351313902119,0.4126726279906571,0.7138707029275813,rice,0
0.5571428571428572,0.25,0.165,0.5061320036342726,0.8118907185583933,0.6290681928862264,0.8191676797135141,rice,0
0.42857142857142855,0.32857142857142857,0.155,0.39801938344711263,0.7996941326804504,0.39244734580700175,0.850677876357239,rice,0
0.6285714285714286,0.29285714285714287,0.185,0.39763523940702505,0.8073080483535336,0.48212721639750156,0.625308509128889,rice,0
0.6642857142857143,0.3,0.16,0.36464433110621924,0.7918684488364044,0.46585276142642124,0.9905326071951942,rice,0
0.42857142857142855,0.35714285714285715,0.2,0.3610630860360808,0.8057418140836774,0.3780505699282001,0.9605407962029797,rice,0
0.5571428571428572,0.21428571428571427,0.195,0.5084045474767361,0.8214225970442514,0.5548546712755156,0.587072654377368,rice,0
0.4642857142857143,0.22857142857142856,0.175,0.4170288466874117,0.8088425109467978,0.28436610543702373,0.6042863030038437,rice,0
0.5071428571428571,0.35,0.055,0.3956383549644449,0.5766501829744293,0.3491514694488825,0.24267487037478244,maize,0.05263157894736842
0.4357142857142857,0.2785714285714286,0.06,0.4956843483032328,0.6686206789238395,0.5329430618259392,0.2947918664695624,maize,0.05263157894736842
0.5714285714285714,0.2714285714285714,0.055,0.4227610619389139,0.6688393381769819,0.49036492871886195,0.16708776484971063,maize,0.05263157894736842
0.5214285714285715,0.37857142857142856,0.08,0.31984341202148486,0.5065649340363982,0.4807380473643799,0.1452869208392325,maize,0.05263157894736842
0.4357142857142857,0.2357142857142857,0.075,0.27699535706374173,0.5650353629414453,0.383448888765297,0.16248346797597873,maize,0.05263157894736842
0.4857142857142857,0.2571428571428571,0.055,0.37162944040778123,0.5080310037501565,0.41274317668819865,0.29414492612840204,maize,0.05263157894736842
0.6642857142857143,0.2571428571428571,0.06,0.4819549418594881,0.6094700989361465,0.3954930830191005,0.30628545014937714,maize,0.05263157894736842
0.6357142857142857,0.39285714285714285,0.07,0.46962223165025485,0.6116414362006819,0.3746167046210403,0.20785115158106265,maize,0.05263157894736842
0.5428571428571428,0.2785714285714286,0.06,0.332603074815371,0.563392989988472,0.3655624222126477,0.16190732275395708,maize,0.05263157894736842
0.4785714285714286,0.39285714285714285,0.1,0.46186602908889973,0.6127611243090869,0.34920442498216403,0.319760474743859,maize,0.05263157894736842
0.5,0.2785714285714286,0.07,0.4158189970511526,0.6905443866498361,0.3651214964298078,0.26616190701709436,maize,0.05263157894736842
0.6428571428571429,0.3142857142857143,0.08,0.4595287250809671,0.631101218612986,0.4615264051446463,0.1934388515856877,maize,0.05263157894736842
0.44285714285714284,0.3357142857142857,0.055,0.3859300521251312,0.5200667797459116,0.5384328512765477,0.15684971705575398,maize,0.05263157894736842
0.6571428571428571,0.2785714285714286,0.055,0.28843305916340556,0.6008844611179451,0.40094646241088283,0.26783163225558526,maize,0.05263157894736842
0.4714285714285714,0.35,0.08,0.46956950942416104,0.5359317889462348,0.37545352387562425,0.18650153666668629,maize,0.05263157894736842
0.45,0.37857142857142856,0.085,0.27054312571974826,0.4785619302464208,0.41988386369865976,0.15632295252992895,maize,0.05263157894736842
0.5,0.3,0.06,0.4530077292464667,0.6551060601042024,0.48147927880379227,0.30160479276617047,maize,0.05263157894736842
0.4357142857142857,0.2571428571428571,0.06,0.46819143825088594,0.5949781741102249,0.3914490591563291,0.20288674655531502,maize,0.05263157894736842
0.4714285714285714,0.34285714285714286,0.07,0.4094083271863991,0.5349492080943526,0.3932604658423315,0.16269526464765038,maize,0.05263157894736842
0.5285714285714286,0.35714285714285715,0.07,0.2646975816134029,0.5673524688807616,0.43296566617280197,0.23001664049662685,maize,0.05263157894736842
0.55,0.37142857142857144,0.08,0.46216835950301516,0.6946295871672622,0.4736627082365364,0.21386659119872065,maize,0.05263157894736842
0.7071428571428572,0.32142857142857145,0.05,0.2674741576389404,0.663017617146723,0.321683555231411,0.24381731748733826,maize,0.05263157894736842
0.5285714285714286,0.36428571428571427,0.085,0.2713915901146332,0.6112825845514367,0.5169940905020013,0.21830327423106258,maize,0.05263157894736842
0.5928571428571429,0.2857142857142857,0.08,0.28716849762066493,0.5190246080004526,0.34391200819188733,0.21391150753302074,maize,0.05263157894736842
0.7142857142857143,0.30714285714285716,0.055,0.4847452364644401,0.6178429409812158,0.3180470410252821,0.19509202367513734,maize,0.05263157894736842
0.5642857142857143,0.32857142857142857,0.055,0.47381315450447936,0.6327332322535514,0.4792115231964488,0.2739459302662168,maize,0.05263157894736842
0.6714285714285714,0.24285714285714285,0.065,0.4322969730616505,0.5042905207734976,0.371417593677079,0.2968179201067131,maize,0.05263157894736842
0.5357142857142857,0.3142857142857143,0.05,0.36470969270954423,0.6678541530319428,0.37533195469070313,0.2955788228373591,maize,0.05263157894736842
0.5571428571428572,0.30714285714285716,0.085,0.40930125431826125,0.5698130020224177,0.3240728770689321,0.1804335409130916,maize,0.05263157894736842
0.6214285714285714,0.35,0.075,0.481821706731564,0.5740892833491743,0.477683396157979,0.31837425849055523,maize,0.05263157894736842
0.6214285714285714,0.21428571428571427,0.1,0.36211363756778703,0.5704844470084507,0.41573301699771686,0.16410430438306778,maize,0.05263157894736842
0.45,0.2714285714285714,0.07,0.27812176609280603,0.48146750460054655,0.48786764180157577,0.25427366961412556,maize,0.05263157894736842
0.6,0.37142857142857144,0.1,0.39338599343667363,0.6268330639640693,0.46409502267788577,0.15878417645783868,maize,0.05263157894736842
0.45714285714285713,0.21428571428571427,0.09,0.40731083504568644,0.5556993517982576,0.3383350273737754,0.15386148171757907,maize,0.05263157894736842
0.42857142857142855,0.29285714285714287,0.085,0.4610632820055387,0.5990883058497563,0.48530136862395573,0.2432865845240654,maize,0.05263157894736842
0.7,0.2785714285714286,0.08,0.4862601077770526,0.6979514315062816,0.46960603356213776,0.3135702706175826,maize,0.05263157894736842
0.5357142857142857,0.36428571428571427,0.065,0.3033830048256833,0.561097924826654,0.34079903921498356,0.14636563932492996,maize,0.05263157894736842
0.6142857142857143,0.35714285714285715,0.08,0.3648767251442346,0.5294000341295972,0.5130646307495987,0.32168363914688164,maize,0.05263157894736842
0.7,0.21428571428571427,0.065,0.4296087228911594,0.7065840710707718,0.4273562379177898,0.25705909775552593,maize,0.05263157894736842
0.5428571428571428,0.37142857142857144,0.065,0.2913816670758106,0.7030479633388129,0.4024630434007316,0.26603747797779254,maize,0.05263157894736842
0.7071428571428572,0.36428571428571427,0.06,0.4385364994229344,0.6867761104699607,0.42448435298650067,0.1827359979555077,maize,0.05263157894736842
0.42857142857142855,0.2785714285714286,0.09,0.4582242815512435,0.6507819772536032,0.3449005886660009,0.20304496747124576,maize,0.05263157894736842
0.5285714285714286,0.30714285714285716,0.06,0.3674611070544001,0.5368357976028143,0.4550093574732941,0.17606238899394816,maize,0.05263157894736842
0.6357142857142857,0.39285714285714285,0.06,0.4748894992840049,0.5010533562659204,0.38554741610974025,0.2927591154812288,maize,0.05263157894736842
0.4928571428571429,0.32857142857142857,0.09,0.3842690758900931,0.6835507002193634,0.5127080431407266,0.31043795661698215,maize,0.05263157894736842
0.6857142857142857,0.29285714285714287,0.085,0.3373752270987629,0.6386000560250243,0.46578950254738816,0.16555712766563715,maize,0.05263157894736842
0.4357142857142857,0.39285714285714285,0.05,0.46052904363915587,0.6355810232626992,0.4293416373126698,0.255252712782332,maize,0.05263157894736842
0.5285714285714286,0.37857142857142856,0.065,0.3217120774311595,0.49108893845793616,0.5011479582445665,0.31907038064079624,maize,0.05263157894736842
0.5285714285714286,0.2714285714285714,0.09,0.49145042149452894,0.5556538798481816,0.43862121439550683,0.28514055147504935,maize,0.05263157894736842
0.45,0.2714285714285714,0.06,0.300237564897112,0.5974122307186248,0.5136176770700149,0.1836122664939756,maize,0.05263157894736842
0.7071428571428572,0.22142857142857142,0.075,0.337279925597592,0.5959579209778763,0.4924054222591944,0.20885581971592243,maize,0.05263157894736842
0.55,0.22142857142857142,0.09,0.4559134410959162,0.4955007470839249,0.4889280796135318,0.24516843199691662,maize,0.05263157894736842
0.6214285714285714,0.39285714285714285,0.09,0.32848079421285237,0.5792412131924634,0.4563243008639811,0.15193973837305885,maize,0.05263157894736842
0.42857142857142855,0.2357142857142857,0.06,0.27528565518011816,0.5830089379504461,0.46183015727612675,0.20191158287143152,maize,0.05263157894736842
0.6714285714285714,0.35,0.06,0.4179536030152052,0.5539443163650672,0.36808257029065206,0.3129473896537082,maize,0.05263157894736842
0.6785714285714286,0.2357142857142857,0.085,0.31632071072859497,0.5481201355755472,0.3461504902232815,0.28941257390256014,maize,0.05263157894736842
0.6,0.2785714285714286,0.08,0.37428026570596495,0.5558828416033953,0.36478445849186547,0.31276193675891656,maize,0.05263157894736842
0.55,0.37857142857142856,0.07,0.4011478175481409,0.4928576626158968,0.35564187622065585,0.2923813477987373,maize,0.05263157894736842
0.4714285714285714,0.2785714285714286,0.075,0.29419012361189406,0.6388531863206561,0.5031225675385977,0.21740306077599358,maize,0.05263157894736842
0.45,0.21428571428571427,0.055,0.378812161930438,0.5960706111050127,0.43040739817261897,0.2282083556053986,maize,0.05263157894736842
0.5642857142857143,0.2857142857142857,0.075,0.4298383140451211,0.5247938260140533,0.3437543034282505,0.25058818788898307,maize,0.05263157894736842
0.5142857142857142,0.39285714285714285,0.1,0.2783208996991641,0.638907285509465,0.35281228890768845,0.24390643788426938,maize,0.05263157894736842
0.4785714285714286,0.32857142857142857,0.095,0.4211586972002722,0.5489980724871014,0.32337631590679256,0.16011076304140176,maize,0.05263157894736842
0.6142857142857143,0.22142857142857142,0.095,0.5085877073986657,0.6839851719095138,0.3549604907761358,0.19085795782621076,maize,0.05263157894736842
0.5428571428571428,0.30714285714285716,0.065,0.30043081640680597,0.6459903666793672,0.35320466343555507,0.22633123231229468,maize,0.05263157894736842
0.5357142857142857,0.34285714285714286,0.065,0.340412805058956,0.5270353718724502,0.5225294651117472,0.29976833215228643,maize,0.05263157894736842
0.5785714285714286,0.2857142857142857,0.09,0.30132111574003223,0.6273220561960805,0.41795742543077996,0.22999349303257477,maize,0.05263157894736842
0.5214285714285715,0.2857142857142857,0.08,0.45278994848406573,0.692113743855061,0.48707403971256247,0.2744063269590222,maize,0.05263157894736842
0.5071428571428571,0.21428571428571427,0.095,0.38588613568382846,0.5280199041069047,0.3610501427457064,0.17156808962872655,maize,0.05263157894736842
0.6857142857142857,0.35,0.085,0.4842576809813298,0.5491642318732348,0.5373909953793014,0.2263197624247789,maize,0.05263157894736842
0.7071428571428572,0.24285714285714285,0.065,0.29772375666909523,0.6304868326693014,0.4055772118479432,0.24300318123358478,maize,0.05263157894736842
0.44285714285714284,0.30714285714285716,0.075,0.3694750891470967,0.5391343578252044,0.4982155527038128,0.27125176645013066,maize,0.05263157894736842
0.6142857142857143,0.22857142857142856,0.055,0.3354821807872263,0.524408577739315,0.3198522822503966,0.1702858477586361,maize,0.05263157894736842
0.6714285714285714,0.32142857142857145,0.07,0.4154362731045521,0.692543022357182,0.3683305642369787,0.2779948444610429,maize,0.05263157894736842
0.5428571428571428,0.24285714285714285,0.095,0.44273029546287046,0.48281856032943155,0.5429094452188471,0.15817269255919264,maize,0.05263157894736842
0.55,0.3357142857142857,0.06,0.46020540063185844,0.6005793379321492,0.3436906840705224,0.19979043273937105,maize,0.05263157894736842
0.5285714285714286,0.24285714285714285,0.09,0.39600885818735976,0.6009610778477971,0.5094574879369769,0.24415851853770995,maize,0.05263157894736842
0.5785714285714286,0.3142857142857143,0.075,0.2644541875180373,0.5407702837965155,0.31241677794147366,0.30185464757962666,maize,0.05263157894736842
0.45,0.2642857142857143,0.08,0.41425470998592623,0.6774453640235013,0.35669531611164895,0.1684612094317838,maize,0.05263157894736842
0.7071428571428572,0.2357142857142857,0.08,0.4033775542807669,0.6688826257871088,0.44285687125179757,0.17070846710837406,maize,0.05263157894736842
0.6428571428571429,0.3357142857142857,0.1,0.4920871809119178,0.6428295774285474,0.5159657264296617,0.2982306329667002,maize,0.05263157894736842
0.4857142857142857,0.25,0.07,0.4969370328830471,0.6059885060300183,0.48997017531153214,0.31264677084392695,maize,0.05263157894736842
0.42857142857142855,0.37142857142857144,0.095,0.28222492579219205,0.55171624108908,0.4069057579441709,0.19695144849382873,maize,0.05263157894736842
0.5071428571428571,0.3357142857142857,0.065,0.46721046297862473,0.4866707975208417,0.35550506693581146,0.20819022407943952,maize,0.05263157894736842
0.4357142857142857,0.38571428571428573,0.06,0.416437505584292,0.5247987983766876,0.4618249326677428,0.3046430654226188,maize,0.05263157894736842
0.6285714285714286,0.2357142857142857,0.05,0.4664794032130607,0.6026785654979823,0.4588194480805067,0.15189802524940577,maize,0.05263157894736842
0.4642857142857143,0.39285714285714285,0.085,0.47466557071336785,0.6796535050539421,0.4824367819088667,0.3150763641399909,maize,0.05263157894736842
0.5571428571428572,0.22857142857142856,0.085,0.4739334977430953,0.5723026675514086,0.4394484228028846,0.19511326446704055,maize,0.05263157894736842
0.5571428571428572,0.37857142857142856,0.05,0.46438287463547795,0.6247798811178262,0.47025191465444005,0.15341298325966718,maize,0.05263157894736842
0.6571428571428571,0.39285714285714285,0.09,0.28240584811278546,0.6679406420451353,0.34475865554507384,0.1786307544458728,maize,0.05263157894736842
0.5642857142857143,0.38571428571428573,0.06,0.3315461160766588,0.5772077214855208,0.4882251862807712,0.3172068938689123,maize,0.05263157894736842
0.65,0.35714285714285715,0.05,0.2659218318986297,0.680699843785106,0.4466170504889956,0.2110672558326287,maize,0.05263157894736842
0.5428571428571428,0.32857142857142857,0.065,0.49768363706250895,0.6731433043356966,0.4264609310727139,0.2142562703369255,maize,0.05263157894736842
0.6214285714285714,0.30714285714285716,0.1,0.28201845670999975,0.549680917102961,0.4901729100535725,0.2637306540770263,maize,0.05263157894736842
0.5071428571428571,0.39285714285714285,0.085,0.49495312469176445,0.5262647832832288,0.4198922686995327,0.23548024887810962,maize,0.05263157894736842
0.6428571428571429,0.37142857142857144,0.095,0.2898966165786442,0.682923491937707,0.4127477899757243,0.22321041277269044,maize,0.05263157894736842
0.4785714285714286,0.21428571428571427,0.085,0.41549119878546237,0.5714681305874644,0.4480218168349664,0.3181225021064622,maize,0.05263157894736842
0.42857142857142855,0.35,0.07,0.2847243646483052,0.5627459865124422,0.45301941990357597,0.17971243098223194,maize,0.05263157894736842
0.5928571428571429,0.37857142857142856,0.09,0.3132429090292785,0.5296612149282233,0.44732476098657625,0.16273588489809795,maize,0.05263157894736842
0.5928571428571429,0.37142857142857144,0.07,0.4850748267050398,0.658969024883653,0.5245628570040721,0.28211521585785804,maize,0.05263157894736842
0.2857142857142857,0.4785714285714286,0.36,0.23527553983900173,0.03185312325068345,0.6191344056004656,0.24551911729699777,chickpea,0.10526315789473684
0.16428571428571428,0.4785714285714286,0.395,0.2925392016617,0.033521031925073844,0.5311538589480046,0.21453551302103077,chickpea,0.10526315789473684
0.2785714285714286,0.37857142857142856,0.4,0.26003263275837035,0.013390177235208705,0.387565873173789,0.17366000152251465,chickpea,0.10526315789473684
0.15714285714285714,0.4785714285714286,0.4,0.28816166664373083,0.016332124086625995,0.448875484969499,0.24537274845086954,chickpea,0.10526315789473684
0.2571428571428571,0.44285714285714284,0.36,0.2738565475858082,0.06189376065276928,0.5673198861389444,0.21215215788976835,chickpea,0.10526315789473684
0.22857142857142856,0.4857142857142857,0.38,0.33357737975156426,0.013357792426932951,0.38633121949207216,0.26036561509842426,chickpea,0.10526315789473684
0.4142857142857143,0.4642857142857143,0.395,0.3394177109182492,0.02741557919219674,0.42397406444681274,0.19562446305824963,chickpea,0.10526315789473684
0.42142857142857143,0.4642857142857143,0.395,0.24416750987132588,0.05239184547832917,0.6292135329818075,0.22420096125158764,chickpea,0.10526315789473684
0.3,0.40714285714285714,0.35,0.2683930158011193,0.054199972212629476,0.5451996458346274,0.22144409008105004,chickpea,0.10526315789473684
0.2,0.4928571428571429,0.38,0.2636182442788205,0.04726388236461122,0.816293432852508,0.22193165315158317,chickpea,0.10526315789473684
0.4142857142857143,0.4357142857142857,0.37,0.3491570810644431,0.05922114880808378,0.8107567900357919,0.26348782677598764,chickpea,0.10526315789473684
0.30714285714285716,0.4357142857142857,0.37,0.3052143592804306,0.011284489155887775,0.6954307829076471,0.19534617618912248,chickpea,0.10526315789473684
0.4142857142857143,0.4142857142857143,0.38,0.31528917794740846,0.005128250081743316,0.4682097644361366,0.2110800156482328,chickpea,0.10526315789473684
